"rules","support","confidence","coverage","lift","count"
"{Bruises=no,RingNumber=one} => {GillAttached=free}",0.518956179222058,0.956442831215971,0.542589857213195,0.981822284659913,4216
"{Bruises=no,VeilType=partial,RingNumber=one} => {GillAttached=free}",0.518956179222058,0.956442831215971,0.542589857213195,0.981822284659913,4216
"{Bruises=no} => {GillAttached=free}",0.558591826686361,0.955770850884583,0.584441161989168,0.981132473159761,4538
"{Bruises=no,VeilType=partial} => {GillAttached=free}",0.558591826686361,0.955770850884583,0.584441161989168,0.981132473159761,4538
"{Bruises=no,RingNumber=one} => {VeilColor=white}",0.517971442639094,0.954627949183303,0.542589857213195,0.978722546588232,4208
"{Bruises=no,VeilType=partial,RingNumber=one} => {VeilColor=white}",0.517971442639094,0.954627949183303,0.542589857213195,0.978722546588232,4208
"{GillSpace=close,GillSize=broad} => {GillAttached=free}",0.534958148695224,0.953906935908692,0.560807483998031,0.979219098726587,4346
"{GillSpace=close,GillSize=broad,VeilType=partial} => {GillAttached=free}",0.534958148695224,0.953906935908692,0.560807483998031,0.979219098726587,4346
"{GillAttached=free,GillSpace=close} => {RingNumber=one}",0.772033481043821,0.950015146925174,0.812653865091088,1.03070553600696,6272
"{GillAttached=free,GillSpace=close,VeilColor=white} => {RingNumber=one}",0.772033481043821,0.950015146925174,0.812653865091088,1.03070553600696,6272
"{GillAttached=free,GillSpace=close,VeilType=partial} => {RingNumber=one}",0.772033481043821,0.950015146925174,0.812653865091088,1.03070553600696,6272
"{GillAttached=free,GillSpace=close,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.772033481043821,0.950015146925174,0.812653865091088,1.03070553600696,6272
"{GillSpace=close} => {RingNumber=one}",0.795667159034958,0.948913681738109,0.838503200393895,1.02951051688574,6464
"{GillSpace=close,VeilType=partial} => {RingNumber=one}",0.795667159034958,0.948913681738109,0.838503200393895,1.02951051688574,6464
"{GillSpace=close,VeilColor=white} => {RingNumber=one}",0.772033481043821,0.947432024169184,0.814869522402757,1.0279030134015,6272
"{GillSpace=close,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.772033481043821,0.947432024169184,0.814869522402757,1.0279030134015,6272
"{GillSpace=close,SurfaceAboveRing=smooth} => {RingNumber=one}",0.508124076809453,0.933092224231465,0.544559330379124,1.01234524968702,4128
"{GillSpace=close,SurfaceAboveRing=smooth,VeilType=partial} => {RingNumber=one}",0.508124076809453,0.933092224231465,0.544559330379124,1.01234524968702,4128
"{Bruises=no,GillAttached=free} => {RingNumber=one}",0.518956179222058,0.929043631555751,0.558591826686361,1.00795278615904,4216
"{Bruises=no,GillAttached=free,VeilType=partial} => {RingNumber=one}",0.518956179222058,0.929043631555751,0.558591826686361,1.00795278615904,4216
"{Bruises=no,GillAttached=free,VeilColor=white} => {RingNumber=one}",0.517971442639094,0.928918322295806,0.557607090103397,1.00781683364465,4208
"{Bruises=no,GillAttached=free,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.517971442639094,0.928918322295806,0.557607090103397,1.00781683364465,4208
"{Bruises=no} => {RingNumber=one}",0.542589857213196,0.928390901432182,0.584441161989168,1.00724461581665,4408
"{Bruises=no,VeilType=partial} => {RingNumber=one}",0.542589857213196,0.928390901432182,0.584441161989168,1.00724461581665,4408
"{Bruises=no,VeilColor=white} => {RingNumber=one}",0.517971442639094,0.925241864555849,0.559822747415066,1.00382811266716,4208
"{Bruises=no,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.517971442639094,0.925241864555849,0.559822747415066,1.00382811266716,4208
"{GillSpace=close,GillSize=broad} => {RingNumber=one}",0.517971442639094,0.923617208077261,0.56080748399803,1.00206546453254,4208
"{GillSpace=close,GillSize=broad,VeilType=partial} => {RingNumber=one}",0.517971442639094,0.923617208077261,0.56080748399803,1.00206546453254,4208
"{GillAttached=free} => {RingNumber=one}",0.89807976366322,0.921910538286581,0.974150664697193,1.00021383721156,7296
"{GillAttached=free,VeilType=partial} => {RingNumber=one}",0.89807976366322,0.921910538286581,0.974150664697193,1.00021383721156,7296
"{GillAttached=free,VeilColor=white} => {RingNumber=one}",0.897095027080256,0.92183152036428,0.973165928114229,1.00012810783112,7288
"{GillAttached=free,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.897095027080256,0.92183152036428,0.973165928114229,1.00012810783112,7288
"{} => {RingNumber=one}",0.921713441654357,0.921713441654357,1,1,7488
"{VeilType=partial} => {RingNumber=one}",0.921713441654357,0.921713441654357,1,1,7488
"{VeilColor=white} => {RingNumber=one}",0.897095027080256,0.919737506309944,0.975381585425899,0.997856236813834,7288
"{VeilType=partial,VeilColor=white} => {RingNumber=one}",0.897095027080256,0.919737506309944,0.975381585425899,0.997856236813834,7288
"{SurfaceAboveRing=smooth} => {RingNumber=one}",0.582964057114722,0.91499227202473,0.637124569177745,0.992707961796061,4736
"{SurfaceAboveRing=smooth,VeilType=partial} => {RingNumber=one}",0.582964057114722,0.91499227202473,0.637124569177745,0.992707961796061,4736
"{GillAttached=free,SurfaceAboveRing=smooth} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{SurfaceAboveRing=smooth,VeilColor=white} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{GillAttached=free,SurfaceAboveRing=smooth,VeilColor=white} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{GillAttached=free,SurfaceAboveRing=smooth,VeilType=partial} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{SurfaceAboveRing=smooth,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{GillAttached=free,SurfaceAboveRing=smooth,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.559330379123584,0.911717495987159,0.613490891186608,0.989155039716837,4544
"{SurfaceBelowRing=smooth} => {RingNumber=one}",0.5534219596258,0.910858995137763,0.607582471688823,0.988223621327349,4496
"{SurfaceBelowRing=smooth,VeilType=partial} => {RingNumber=one}",0.5534219596258,0.910858995137763,0.607582471688823,0.988223621327349,4496
"{GillAttached=free,SurfaceBelowRing=smooth} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{SurfaceBelowRing=smooth,VeilColor=white} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{GillAttached=free,SurfaceBelowRing=smooth,VeilColor=white} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{GillAttached=free,SurfaceBelowRing=smooth,VeilType=partial} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{SurfaceBelowRing=smooth,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{GillAttached=free,SurfaceBelowRing=smooth,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.529788281634663,0.907251264755481,0.583948793697686,0.98430946512734,4304
"{GillSize=broad} => {RingNumber=one}",0.612506154603644,0.886671418389166,0.690792712949286,0.96198165104081,4976
"{GillSize=broad,VeilType=partial} => {RingNumber=one}",0.612506154603644,0.886671418389166,0.690792712949286,0.96198165104081,4976
"{GillAttached=free,GillSize=broad} => {RingNumber=one}",0.588872476612506,0.885597926693817,0.66494337764648,0.960816981364927,4784
"{GillAttached=free,GillSize=broad,VeilColor=white} => {RingNumber=one}",0.588872476612506,0.885597926693817,0.66494337764648,0.960816981364927,4784
"{GillAttached=free,GillSize=broad,VeilType=partial} => {RingNumber=one}",0.588872476612506,0.885597926693817,0.66494337764648,0.960816981364927,4784
"{GillAttached=free,GillSize=broad,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.588872476612506,0.885597926693817,0.66494337764648,0.960816981364927,4784
"{GillSize=broad,VeilColor=white} => {RingNumber=one}",0.588872476612506,0.882656826568266,0.667159034958149,0.957626076260763,4784
"{GillSize=broad,VeilType=partial,VeilColor=white} => {RingNumber=one}",0.588872476612506,0.882656826568266,0.667159034958149,0.957626076260763,4784
"{SurfaceAboveRing=smooth,RingNumber=one} => {GillSpace=close}",0.508124076809453,0.871621621621622,0.582964057114722,1.03949707193982,4128
"{SurfaceAboveRing=smooth,VeilType=partial,RingNumber=one} => {GillSpace=close}",0.508124076809453,0.871621621621622,0.582964057114722,1.03949707193982,4128
"{RingNumber=one} => {GillSpace=close}",0.795667159034958,0.863247863247863,0.921713441654357,1.02951051688574,6464
"{VeilType=partial,RingNumber=one} => {GillSpace=close}",0.795667159034958,0.863247863247863,0.921713441654357,1.02951051688574,6464
"{VeilColor=white,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.860592755214051,0.897095027080256,1.02634403161464,6272
"{GillAttached=free,VeilColor=white,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.860592755214051,0.897095027080256,1.02634403161464,6272
"{VeilType=partial,VeilColor=white,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.860592755214051,0.897095027080256,1.02634403161464,6272
"{GillAttached=free,VeilType=partial,VeilColor=white,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.860592755214051,0.897095027080256,1.02634403161464,6272
"{GillAttached=free,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.859649122807018,0.89807976366322,1.025218654387,6272
"{GillAttached=free,VeilType=partial,RingNumber=one} => {GillSpace=close}",0.772033481043821,0.859649122807018,0.89807976366322,1.025218654387,6272
"{SurfaceAboveRing=smooth} => {GillSpace=close}",0.544559330379124,0.854714064914992,0.637124569177745,1.01933309796967,4424
"{SurfaceAboveRing=smooth,VeilType=partial} => {GillSpace=close}",0.544559330379124,0.854714064914992,0.637124569177745,1.01933309796967,4424
"{GillAttached=free,SurfaceAboveRing=smooth} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{SurfaceAboveRing=smooth,VeilColor=white} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{GillAttached=free,SurfaceAboveRing=smooth,VeilColor=white} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{GillAttached=free,SurfaceAboveRing=smooth,VeilType=partial} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{SurfaceAboveRing=smooth,VeilType=partial,VeilColor=white} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{GillAttached=free,SurfaceAboveRing=smooth,VeilType=partial,VeilColor=white} => {GillSpace=close}",0.520925652387986,0.849117174959872,0.613490891186607,1.01265823977892,4232
"{SurfaceBelowRing=smooth} => {GillSpace=close}",0.515017232890202,0.847649918962723,0.607582471688823,1.01090838838126,4184
"{SurfaceBelowRing=smooth,VeilType=partial} => {GillSpace=close}",0.515017232890202,0.847649918962723,0.607582471688823,1.01090838838126,4184
"{GillSize=broad,RingNumber=one} => {GillSpace=close}",0.517971442639094,0.845659163987138,0.612506154603643,1.00853421142565,4208
"{GillSize=broad,VeilType=partial,RingNumber=one} => {GillSpace=close}",0.517971442639094,0.845659163987138,0.612506154603643,1.00853421142565,4208
"{SurfaceBelowRing=smooth} => {SurfaceAboveRing=smooth}",0.511570654849828,0.841977309562399,0.607582471688823,1.32152698278302,4156
"{SurfaceBelowRing=smooth,VeilType=partial} => {SurfaceAboveRing=smooth}",0.511570654849828,0.841977309562399,0.607582471688823,1.32152698278302,4156
"{} => {GillSpace=close}",0.838503200393895,0.838503200393895,1,1,6812
"{VeilType=partial} => {GillSpace=close}",0.838503200393895,0.838503200393895,1,1,6812
"{VeilColor=white} => {GillSpace=close}",0.814869522402757,0.835436648157496,0.975381585425899,0.996342825841383,6620
"{VeilType=partial,VeilColor=white} => {GillSpace=close}",0.814869522402757,0.835436648157496,0.975381585425899,0.996342825841383,6620
"{GillAttached=free,VeilColor=white} => {GillSpace=close}",0.812653865091088,0.835061978244371,0.97316592811423,0.995895994018977,6602
"{GillAttached=free,VeilType=partial,VeilColor=white} => {GillSpace=close}",0.812653865091088,0.835061978244371,0.97316592811423,0.995895994018977,6602
"{GillAttached=free} => {GillSpace=close}",0.812653865091088,0.834217841799343,0.974150664697194,0.994889275804149,6602
"{GillAttached=free,VeilType=partial} => {GillSpace=close}",0.812653865091088,0.834217841799343,0.974150664697194,0.994889275804149,6602
"{GillSize=broad} => {GillSpace=close}",0.56080748399803,0.811831789023521,0.690792712949286,0.968191640344552,4556
"{GillSize=broad,VeilType=partial} => {GillSpace=close}",0.56080748399803,0.811831789023521,0.690792712949286,0.968191640344552,4556
"{GillSize=broad,VeilColor=white} => {GillSpace=close}",0.537173806006893,0.805166051660517,0.667159034958149,0.96024207335438,4364
"{GillSize=broad,VeilType=partial,VeilColor=white} => {GillSpace=close}",0.537173806006893,0.805166051660517,0.667159034958149,0.96024207335438,4364
"{GillAttached=free,GillSize=broad} => {GillSpace=close}",0.534958148695224,0.804516845612736,0.66494337764648,0.959467829383128,4346
"{GillAttached=free,GillSize=broad,VeilColor=white} => {GillSpace=close}",0.534958148695224,0.804516845612736,0.66494337764648,0.959467829383128,4346
"{GillAttached=free,GillSize=broad,VeilType=partial} => {GillSpace=close}",0.534958148695224,0.804516845612736,0.66494337764648,0.959467829383128,4346
"{GillAttached=free,GillSize=broad,VeilType=partial,VeilColor=white} => {GillSpace=close}",0.534958148695224,0.804516845612736,0.66494337764648,0.959467829383128,4346
"{SurfaceAboveRing=smooth} => {SurfaceBelowRing=smooth}",0.511570654849828,0.802936630602782,0.637124569177745,1.32152698278302,4156
"{SurfaceAboveRing=smooth,VeilType=partial} => {SurfaceBelowRing=smooth}",0.511570654849828,0.802936630602782,0.637124569177745,1.32152698278302,4156
